youth_drop,per_mnrty,hs_drop,col_degree,per_asian,per_white,per_black,shape_leng,shape_area,np_ct,mean_inc,pop1619,dropout,enrollhs,per_prv_sc,per_pub_sc,over3,notenroll,over3enr,pubsch,pub_pk,pub_k8,pub_hs,pub_col,privsch,priv_pk,priv_k8,priv_hs,priv_col,over25,subhs,hs,somecol,college,master,prof,phd,white,black,asian,sub18,gender_par,male,female,school_ct,popdens,population,lat_centroid,lon_centroid,id_centroid
0.0649351,0.25,0.09,0.49,0.18,0.75,0.03,7380.77919162,1914568.46796,0.0,56172.0,77.0,5.0,72.0,0.44,0.56,3357.0,2706.0,651.0,362.0,18.0,181.0,32.0,131.0,289.0,35.0,59.0,31.0,164.0,2816.0,261.0,2555.0,2086.0,1386.0,548.0,147.0,68.0,2641.0,102.0,625.0,431.0,0.8403,1610.0,1916.0,0,48496.34,3526.0,40.7165007382356,-73.83761017026806,1576
0.0930233,0.26,0.02,0.65,0.2,0.74,0.01,6134.03361843,2226339.64873,0.0,100833.0,43.0,4.0,39.0,0.28,0.72,911.0,704.0,207.0,150.0,13.0,71.0,56.0,10.0,57.0,6.0,2.0,29.0,20.0,675.0,11.0,664.0,559.0,440.0,194.0,123.0,47.0,732.0,6.0,194.0,208.0,0.998,491.0,492.0,0,12575.49,983.0,40.7126495169894,-73.83886594324545,1577
0.0778894,0.95,0.17,0.24,0.02,0.05,0.86,11165.0150727,5473783.59669,0.0,50972.0,398.0,31.0,367.0,0.33,0.67,6193.0,4264.0,1929.0,1293.0,40.0,534.0,452.0,267.0,636.0,51.0,205.0,88.0,292.0,4173.0,730.0,3443.0,2391.0,987.0,426.0,104.0,11.0,308.0,5574.0,116.0,1647.0,0.8287,2932.0,3538.0,1,33256.57,6470.0,40.89084920660034,-73.84191976647013,1578
0.0634441,0.09,0.14,0.27,0.02,0.91,0.04,21999.3986508,12417807.3228,0.0,48492.0,331.0,21.0,310.0,0.28,0.72,7528.0,5400.0,2128.0,1538.0,90.0,651.0,380.0,417.0,590.0,100.0,182.0,67.0,241.0,5516.0,766.0,4750.0,3015.0,1473.0,764.0,204.0,61.0,7194.0,306.0,193.0,1730.0,0.9161,3790.0,4137.0,2,17505.26,7927.0,40.624001074705824,-73.91165789258227,1579
0.0,0.72,0.18,0.27,0.05,0.28,0.35,18660.5143655,10798080.7159,0.0,2499.0,0.0,0.0,0.0,0.0,1.0,92.0,79.0,13.0,13.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,82.0,15.0,67.0,57.0,22.0,0.0,0.0,0.0,37.0,46.0,6.0,43.0,1.375,77.0,56.0,0,346.7284,133.0,40.80643432120999,-73.88287958346,1580
0.0925926,0.89,0.7,0.0,0.0,0.11,0.5,20797.9781519,14759589.4176,0.0,9821.0,54.0,5.0,49.0,0.0,1.0,443.0,291.0,152.0,152.0,11.0,78.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,175.0,74.0,26.0,0.0,0.0,0.0,0.0,50.0,219.0,1.0,115.0,2.0915,297.0,142.0,0,861.163,439.0,40.81074437817711,-73.8764977556248,1581
0.0,1.0,0.0,0.0,0.0,0.0,0.0,15869.6863428,8097141.00347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,40.68949238607157,-73.87770637778776,1582
0.0967742,0.98,0.17,0.2,0.0,0.02,0.94,12442.8796085,8160746.66301,0.0,39792.0,620.0,60.0,560.0,0.24,0.76,12705.0,8832.0,3873.0,2953.0,81.0,1329.0,730.0,813.0,920.0,105.0,334.0,46.0,435.0,9127.0,1591.0,7536.0,4633.0,1859.0,646.0,163.0,69.0,236.0,12410.0,30.0,3029.0,0.6453,5175.0,8019.0,4,43394.28,13194.0,40.67527644162137,-73.77180934589492,1583
0.0408922,0.05,0.07,0.29,0.04,0.95,0.0,16237.6200081,14313711.2776,0.0,71927.0,269.0,11.0,258.0,0.32,0.68,5173.0,3621.0,1552.0,1050.0,34.0,666.0,144.0,206.0,502.0,63.0,101.0,172.0,166.0,3571.0,247.0,3324.0,1950.0,1019.0,373.0,21.0,8.0,5033.0,9.0,196.0,1233.0,0.9313,2563.0,2752.0,0,10315.34,5315.0,40.53579760732235,-74.19953152988816,1584
0.0,0.2,0.09,0.48,0.14,0.8,0.02,15345.891784,11004118.6057,0.0,68017.0,238.0,0.0,238.0,0.52,0.48,3669.0,2444.0,1225.0,589.0,7.0,311.0,91.0,180.0,636.0,24.0,319.0,135.0,158.0,2405.0,221.0,2184.0,1711.0,1144.0,503.0,122.0,31.0,3141.0,82.0,559.0,1101.0,0.9779,1944.0,1988.0,1,9936.92,3932.0,40.59552169903146,-74.1387194686353,1585
0.0,0.24,0.15,0.26,0.16,0.76,0.01,26051.415066,15380028.7157,0.0,62870.0,180.0,0.0,180.0,0.42,0.58,4076.0,3025.0,1051.0,606.0,44.0,225.0,154.0,183.0,445.0,68.0,126.0,96.0,155.0,3013.0,449.0,2564.0,1583.0,778.0,271.0,86.0,19.0,3203.0,60.0,681.0,821.0,0.9816,2076.0,2115.0,1,7440.051,4191.0,40.787496498010334,-73.83124290066733,1586
0.0,0.0,0.0,0.0,0.0,1.0,0.0,7143.91236908,2381881.73604,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.75,3.0,4.0,0,83.5877,7.0,40.91295000272687,-73.90683974003765,1587
0.1326316,0.17,0.54,0.06,0.0,0.83,0.0,5212.98786066,1406193.24874,0.0,16434.0,475.0,63.0,412.0,0.71,0.29,4378.0,2236.0,2142.0,614.0,55.0,356.0,130.0,73.0,1528.0,87.0,939.0,430.0,72.0,1667.0,902.0,765.0,213.0,92.0,29.0,7.0,0.0,4035.0,13.0,7.0,2445.0,1.0232,2468.0,2412.0,2,96088.84,4880.0,40.70614279021681,-73.9612233914374,1588
0.0745098,0.28,0.48,0.11,0.0,0.72,0.07,5102.22323299,1414191.78236,0.0,15379.0,255.0,19.0,236.0,0.59,0.41,3057.0,1778.0,1279.0,528.0,26.0,309.0,164.0,29.0,751.0,60.0,523.0,131.0,37.0,1297.0,624.0,673.0,337.0,145.0,52.0,0.0,0.0,2415.0,245.0,10.0,1652.0,0.949,1638.0,1726.0,0,64982.95,3364.0,40.708514489704406,-73.96585267123784,1589
0.0654339,0.32,0.55,0.04,0.0,0.68,0.06,5325.57165394,1723829.85118,0.0,13454.0,703.0,46.0,657.0,0.77,0.23,7234.0,3676.0,3558.0,828.0,82.0,405.0,214.0,127.0,2730.0,169.0,1546.0,665.0,350.0,3224.0,1774.0,1450.0,576.0,141.0,57.0,0.0,0.0,5247.0,439.0,13.0,3661.0,0.9518,3775.0,3966.0,0,123238.8,7741.0,40.70533197109018,-73.96529667306085,1590
0.0,0.62,0.48,0.12,0.01,0.38,0.18,10932.5263878,3885101.821,0.0,21674.0,20.0,0.0,20.0,0.2,0.8,1024.0,625.0,399.0,320.0,25.0,171.0,106.0,18.0,79.0,9.0,35.0,19.0,16.0,566.0,271.0,295.0,138.0,66.0,4.0,0.0,0.0,418.0,198.0,16.0,345.0,0.8226,496.0,603.0,2,8022.72,1099.0,40.67936450961884,-74.00604947311888,1591
0.0,0.21,0.1,0.42,0.12,0.79,0.01,5080.2067845,1157137.77191,0.0,44034.0,37.0,0.0,37.0,0.35,0.65,1798.0,1439.0,359.0,233.0,7.0,117.0,29.0,80.0,126.0,11.0,64.0,10.0,41.0,1470.0,150.0,1320.0,1019.0,619.0,248.0,47.0,23.0,1448.0,12.0,225.0,288.0,0.9224,880.0,954.0,0,44310.47,1834.0,40.613842945385905,-74.03151333896909,1592
0.1428571,0.6,0.03,0.37,0.04,0.4,0.42,18587.7110076,9836902.37651,0.0,60500.0,63.0,9.0,54.0,0.2,0.8,1242.0,797.0,445.0,357.0,38.0,239.0,44.0,36.0,88.0,0.0,38.0,25.0,25.0,764.0,20.0,744.0,593.0,284.0,117.0,11.0,0.0,494.0,511.0,47.0,443.0,1.0451,626.0,599.0,0,3089.191,1225.0,40.608791397324524,-74.0282004224867,1593
0.8095238,0.69,0.16,0.5,0.06,0.31,0.46,6435.56479397,1773329.14492,0.0,45213.0,21.0,17.0,4.0,0.35,0.65,2138.0,1721.0,417.0,271.0,27.0,81.0,14.0,149.0,146.0,15.0,0.0,21.0,110.0,1802.0,282.0,1520.0,1251.0,908.0,415.0,72.0,12.0,736.0,1091.0,151.0,522.0,0.9167,1123.0,1225.0,1,36273.3,2348.0,40.688511425552555,-73.97811038422881,1594
0.1296296,0.88,0.42,0.13,0.02,0.12,0.49,6485.03310994,2066564.36209,0.0,24118.0,54.0,7.0,47.0,0.29,0.71,1324.0,1064.0,260.0,185.0,3.0,111.0,45.0,26.0,75.0,7.0,15.0,28.0,25.0,981.0,416.0,565.0,309.0,132.0,41.0,6.0,0.0,166.0,679.0,26.0,352.0,0.9816,693.0,706.0,3,19368.15,1399.0,40.8161352832817,-73.95111621862955,1595
0.1166253,0.84,0.48,0.06,0.01,0.16,0.46,6947.08987068,2576735.23809,0.0,17272.0,403.0,47.0,356.0,0.15,0.85,6138.0,4037.0,2101.0,1794.0,32.0,1166.0,444.0,152.0,307.0,8.0,65.0,58.0,176.0,3716.0,1792.0,1924.0,790.0,215.0,64.0,21.0,8.0,1052.0,2937.0,78.0,1956.0,0.8098,2874.0,3549.0,4,69573.72,6423.0,40.81717387609768,-73.95665089121985,1596
0.0360825,0.79,0.17,0.28,0.01,0.21,0.73,13365.0926797,4560610.62,0.0,52614.0,194.0,7.0,187.0,0.24,0.76,3584.0,2250.0,1334.0,1012.0,15.0,541.0,215.0,241.0,322.0,44.0,113.0,33.0,132.0,2292.0,398.0,1894.0,1243.0,653.0,222.0,73.0,38.0,786.0,2716.0,50.0,1057.0,0.8287,1693.0,2043.0,0,27405.42,3736.0,40.629708061134174,-73.90820993175252,1597
0.0827815,0.73,0.37,0.09,0.01,0.27,0.6,24345.8236392,13459405.0643,0.0,15524.0,302.0,25.0,277.0,0.05,0.95,3752.0,2393.0,1359.0,1294.0,49.0,715.0,343.0,187.0,65.0,0.0,24.0,24.0,17.0,2203.0,812.0,1391.0,619.0,199.0,58.0,15.0,0.0,1068.0,2359.0,29.0,1305.0,0.6657,1579.0,2372.0,1,7650.421,3951.0,40.63051710006679,-73.88889328860193,1598
0.0,0.65,0.38,0.4,0.1,0.35,0.28,7325.29310717,1805697.78828,7.0,36667.0,0.0,0.0,0.0,0.42,0.58,384.0,346.0,38.0,22.0,0.0,17.0,0.0,5.0,16.0,0.0,8.0,0.0,8.0,305.0,115.0,190.0,167.0,121.0,38.0,0.0,0.0,124.0,99.0,34.0,26.0,1.5683,218.0,139.0,0,5449.104,357.0,40.68941007876292,-73.98474339128985,1599
0.097561,0.53,0.21,0.41,0.04,0.47,0.24,5101.74992817,1681241.46988,2.0,38686.0,41.0,4.0,37.0,0.29,0.71,2031.0,1673.0,358.0,255.0,3.0,119.0,56.0,77.0,103.0,26.0,14.0,16.0,47.0,1642.0,353.0,1289.0,977.0,673.0,231.0,99.0,34.0,1004.0,505.0,94.0,292.0,0.9878,1053.0,1066.0,4,34598.05,2119.0,40.684905787439014,-73.98083408781515,1600
0.0,0.44,0.29,0.49,0.31,0.56,0.01,5090.41999691,1605585.14902,6.0,45409.0,118.0,0.0,118.0,0.39,0.61,4764.0,3870.0,894.0,544.0,17.0,183.0,171.0,173.0,350.0,52.0,73.0,22.0,203.0,3917.0,1131.0,2786.0,2371.0,1918.0,782.0,252.0,85.0,2748.0,72.0,1504.0,584.0,1.0836,2540.0,2344.0,0,87997.14,4884.0,40.72332440063756,-73.99546720618625,1601
0.0454545,0.29,0.13,0.58,0.16,0.71,0.04,5841.82290272,2180883.65336,0.0,40886.0,308.0,14.0,294.0,0.62,0.38,9047.0,7085.0,1962.0,746.0,12.0,209.0,99.0,426.0,1216.0,27.0,34.0,58.0,1097.0,7405.0,942.0,6463.0,5481.0,4260.0,1514.0,450.0,163.0,6529.0,364.0,1452.0,549.0,1.0719,4740.0,4422.0,1,118559.0,9162.0,40.72735826406435,-73.98845682199439,1602
0.3478261,0.21,0.06,0.73,0.09,0.79,0.05,4547.01577449,1243017.21891,0.0,83497.0,23.0,8.0,15.0,0.71,0.29,2121.0,1820.0,301.0,86.0,0.0,22.0,16.0,48.0,215.0,33.0,35.0,19.0,128.0,1818.0,103.0,1715.0,1569.0,1323.0,557.0,167.0,46.0,1737.0,117.0,192.0,193.0,1.1696,1179.0,1008.0,0,49329.02,2187.0,40.72622349674503,-73.9938721266458,1603
0.0,0.11,0.0,0.83,0.07,0.89,0.01,4745.95013339,1155301.61546,32.0,97765.0,22.0,0.0,22.0,0.75,0.25,2504.0,2058.0,446.0,112.0,0.0,65.0,9.0,38.0,334.0,12.0,36.0,9.0,277.0,2148.0,10.0,2138.0,2037.0,1779.0,983.0,407.0,142.0,2254.0,32.0,184.0,220.0,0.9575,1240.0,1295.0,1,60858.14,2535.0,40.72942439526207,-73.99239882695076,1604
0.0843373,0.71,0.48,0.21,0.28,0.29,0.11,5186.07049188,1177328.02956,0.0,19271.0,166.0,14.0,152.0,0.22,0.78,3182.0,2297.0,885.0,689.0,23.0,331.0,178.0,157.0,196.0,0.0,40.0,24.0,132.0,2195.0,1056.0,1139.0,725.0,456.0,161.0,58.0,34.0,962.0,368.0,926.0,705.0,1.0932,1713.0,1567.0,2,79760.02,3280.0,40.722150657448346,-73.99125315093325,1605
0.25,0.37,0.25,0.46,0.09,0.63,0.16,4076.24984556,961070.463813,6.0,45000.0,44.0,11.0,33.0,0.34,0.66,2282.0,1771.0,511.0,335.0,30.0,99.0,177.0,29.0,176.0,0.0,5.0,0.0,171.0,1905.0,475.0,1430.0,1174.0,874.0,355.0,91.0,28.0,1505.0,387.0,217.0,198.0,1.5783,1452.0,920.0,0,69332.14,2372.0,40.72456037509523,-73.99020046174981,1606
0.1707317,0.86,0.65,0.1,0.73,0.14,0.03,7392.46422452,2289905.37374,1.0,25747.0,615.0,105.0,510.0,0.11,0.89,9860.0,7655.0,2205.0,1955.0,47.0,879.0,614.0,415.0,250.0,40.0,100.0,14.0,96.0,7122.0,4626.0,2496.0,1415.0,710.0,277.0,63.0,11.0,1399.0,302.0,7403.0,1887.0,1.2153,5572.0,4585.0,5,125128.5,10157.0,40.71897681533108,-73.99077722568303,1607
0.0445682,0.8,0.6,0.17,0.75,0.2,0.01,5913.93472108,2058682.51607,0.0,20950.0,359.0,16.0,343.0,0.35,0.65,8574.0,6378.0,2196.0,1437.0,101.0,602.0,404.0,330.0,759.0,22.0,45.0,33.0,659.0,6294.0,3761.0,2533.0,1528.0,1040.0,269.0,8.0,8.0,1830.0,54.0,6745.0,1343.0,0.9751,4422.0,4535.0,1,122659.1,8957.0,40.719163642438616,-73.99669592605868,1608
0.0,0.41,0.11,0.44,0.38,0.59,0.01,7527.63125187,3416124.01544,0.0,72639.0,53.0,0.0,53.0,0.41,0.59,1662.0,1199.0,463.0,272.0,6.0,131.0,51.0,84.0,191.0,28.0,58.0,11.0,94.0,1236.0,135.0,1101.0,832.0,545.0,255.0,97.0,22.0,981.0,9.0,620.0,357.0,1.0184,832.0,817.0,0,13912.83,1649.0,40.74991702239568,-73.76293362141227,1609
0.0,0.34,0.11,0.41,0.28,0.66,0.01,8947.04445927,3627720.02005,0.0,57794.0,117.0,0.0,117.0,0.29,0.71,2674.0,2014.0,660.0,470.0,26.0,246.0,112.0,86.0,190.0,34.0,44.0,37.0,75.0,2066.0,235.0,1831.0,1460.0,844.0,397.0,82.0,8.0,1978.0,32.0,838.0,582.0,0.944,1450.0,1536.0,0,22561.38,2986.0,40.755671533395336,-73.76382212343655,1610
0.0,0.82,0.28,0.2,0.04,0.18,0.46,5564.92252187,1512253.94067,0.0,34375.0,16.0,0.0,16.0,0.23,0.77,581.0,405.0,176.0,136.0,0.0,57.0,72.0,7.0,40.0,0.0,0.0,0.0,40.0,396.0,109.0,287.0,130.0,80.0,47.0,10.0,10.0,114.0,283.0,24.0,147.0,1.5142,374.0,247.0,0,11605.83,621.0,40.6923329501257,-73.98360379354109,1611
0.0284553,0.81,0.26,0.34,0.15,0.19,0.57,7781.40497506,3097520.00498,0.0,40641.0,246.0,7.0,239.0,0.52,0.48,2700.0,1766.0,934.0,449.0,4.0,142.0,100.0,203.0,485.0,8.0,33.0,4.0,440.0,1774.0,459.0,1315.0,966.0,606.0,320.0,143.0,45.0,553.0,1642.0,441.0,360.0,0.73,1211.0,1659.0,0,26062.89,2870.0,40.691611182293244,-73.9777096610807,1612
0.0601852,0.99,0.24,0.15,0.01,0.01,0.94,10725.3520732,6034825.04153,0.0,50833.0,216.0,13.0,203.0,0.23,0.77,2401.0,1498.0,903.0,691.0,21.0,344.0,201.0,125.0,212.0,0.0,54.0,78.0,80.0,1439.0,345.0,1094.0,731.0,218.0,58.0,23.0,8.0,27.0,2383.0,23.0,726.0,0.8181,1142.0,1396.0,0,12237.3,2538.0,40.67917863841272,-73.7674362896037,1613
0.0,0.25,0.08,0.72,0.1,0.75,0.09,8790.52870698,3443592.86454,2.0,81609.0,10.0,0.0,10.0,0.61,0.39,1512.0,1242.0,270.0,105.0,0.0,20.0,20.0,65.0,165.0,0.0,54.0,17.0,94.0,1165.0,98.0,1067.0,982.0,838.0,354.0,76.0,34.0,1144.0,130.0,150.0,107.0,1.4092,892.0,633.0,2,13210.25,1525.0,40.70916240736801,-74.0130059478001,1614
0.1173913,0.04,0.13,0.2,0.02,0.96,0.0,15188.2348598,11116096.6937,0.0,63533.0,230.0,27.0,203.0,0.42,0.58,5285.0,3925.0,1360.0,787.0,47.0,441.0,163.0,136.0,573.0,106.0,208.0,71.0,188.0,3876.0,486.0,3390.0,1910.0,790.0,290.0,119.0,20.0,5281.0,13.0,99.0,1254.0,0.9152,2624.0,2867.0,2,13737.58,5491.0,40.54970466957511,-74.1427300883518,1615
0.1411765,0.97,0.42,0.06,0.01,0.03,0.88,6564.457403,1967030.96319,0.0,19712.0,170.0,24.0,146.0,0.11,0.89,2269.0,1347.0,922.0,819.0,68.0,474.0,228.0,49.0,103.0,8.0,61.0,11.0,23.0,1282.0,542.0,740.0,318.0,82.0,40.0,0.0,0.0,63.0,2014.0,21.0,817.0,0.7191,960.0,1335.0,0,33466.71,2295.0,40.66802610101999,-73.92682374366085,1616
0.1510989,0.97,0.43,0.05,0.0,0.03,0.88,6551.10055535,1952759.77533,0.0,19333.0,364.0,55.0,309.0,0.09,0.91,4967.0,3111.0,1856.0,1696.0,118.0,990.0,377.0,211.0,160.0,0.0,79.0,11.0,70.0,2830.0,1231.0,1599.0,728.0,135.0,50.0,13.0,0.0,149.0,4607.0,18.0,1905.0,0.7253,2210.0,3047.0,1,71595.69,5257.0,40.670470626217046,-73.92385389110855,1617
0.0,0.91,0.62,0.02,0.0,0.09,0.56,5800.79096778,1983734.5759,0.0,21685.0,40.0,0.0,40.0,0.13,0.87,572.0,320.0,252.0,220.0,0.0,152.0,59.0,9.0,32.0,0.0,8.0,10.0,14.0,304.0,189.0,115.0,65.0,7.0,0.0,0.0,0.0,50.0,321.0,0.0,211.0,0.9488,278.0,293.0,0,8089.108,571.0,40.827176791654246,-73.90932584117242,1618
0.3406114,0.8,0.56,0.04,0.01,0.2,0.4,6722.51241149,1694988.48824,0.0,14123.0,229.0,78.0,151.0,0.1,0.9,2012.0,1249.0,763.0,685.0,62.0,393.0,206.0,24.0,78.0,11.0,8.0,23.0,36.0,976.0,548.0,428.0,236.0,42.0,21.0,0.0,0.0,439.0,894.0,13.0,901.0,0.9991,1104.0,1105.0,0,36038.9,2209.0,40.82364686654344,-73.91234325526456,1619
0.4683544,0.88,0.61,0.04,0.0,0.12,0.54,7425.07576737,1608138.45321,0.0,8606.0,79.0,37.0,42.0,0.05,0.95,797.0,536.0,261.0,249.0,6.0,159.0,84.0,0.0,12.0,0.0,5.0,0.0,7.0,357.0,216.0,141.0,28.0,14.0,14.0,14.0,7.0,96.0,439.0,2.0,323.0,0.8401,373.0,444.0,0,14236.45,817.0,40.82734546042396,-73.91210297505991,1620
0.0229358,0.76,0.42,0.11,0.0,0.24,0.35,8622.3405296,2843661.94018,0.0,36316.0,218.0,5.0,213.0,0.15,0.85,1880.0,1146.0,734.0,623.0,11.0,309.0,263.0,40.0,111.0,0.0,77.0,7.0,27.0,995.0,421.0,574.0,304.0,107.0,47.0,7.0,0.0,446.0,657.0,9.0,716.0,0.9615,924.0,961.0,3,18332.22,1885.0,40.81821562257218,-73.91283900031449,1621
0.0,0.09,0.29,0.17,0.01,0.91,0.01,9097.85687119,4814309.50677,0.0,44167.0,103.0,0.0,103.0,0.4,0.6,3629.0,2878.0,751.0,447.0,36.0,255.0,92.0,64.0,304.0,0.0,120.0,66.0,118.0,2782.0,814.0,1968.0,958.0,470.0,154.0,28.0,8.0,3367.0,25.0,48.0,708.0,0.9215,1772.0,1923.0,0,21731.05,3695.0,40.837418450957124,-73.82928067040326,1622
0.1891892,0.1,0.13,0.17,0.02,0.9,0.01,5508.37716344,1768563.74235,0.0,50733.0,74.0,14.0,60.0,0.45,0.55,1155.0,895.0,260.0,144.0,6.0,61.0,45.0,32.0,116.0,27.0,24.0,40.0,25.0,834.0,107.0,727.0,381.0,138.0,69.0,12.0,5.0,1092.0,10.0,19.0,270.0,0.8308,550.0,662.0,0,19598.34,1212.0,40.83219959985033,-73.82484785251653,1623
0.04375,0.04,0.22,0.2,0.01,0.96,0.0,32117.8510957,13301103.2487,0.0,49712.0,320.0,14.0,306.0,0.54,0.46,8232.0,6488.0,1744.0,803.0,60.0,433.0,98.0,212.0,941.0,68.0,384.0,206.0,283.0,6333.0,1381.0,4952.0,2614.0,1266.0,518.0,122.0,22.0,8176.0,21.0,77.0,1569.0,0.8793,3972.0,4517.0,1,17849.15,8489.0,40.841448425905845,-73.82039564886189,1624
0.0,0.18,0.14,0.58,0.05,0.82,0.05,4418.06950291,724353.797691,0.0,48433.0,30.0,0.0,30.0,0.32,0.68,2477.0,1961.0,516.0,349.0,12.0,192.0,49.0,96.0,167.0,20.0,39.0,19.0,89.0,2056.0,294.0,1762.0,1522.0,1185.0,742.0,270.0,156.0,2082.0,120.0,119.0,367.0,0.824,1147.0,1392.0,0,108991.1,2539.0,40.856396993268824,-73.93500249934068,1625
0.0255102,0.31,0.14,0.54,0.03,0.69,0.06,8400.21334524,1901404.83986,0.0,46418.0,196.0,5.0,191.0,0.32,0.68,6110.0,4857.0,1253.0,846.0,35.0,400.0,199.0,212.0,407.0,8.0,153.0,60.0,186.0,4766.0,657.0,4109.0,3406.0,2584.0,1343.0,355.0,150.0,4327.0,365.0,207.0,1017.0,0.8563,2890.0,3375.0,1,89236.75,6265.0,40.853973726093834,-73.93738781860431,1626
0.0,0.25,0.08,0.65,0.04,0.75,0.07,7160.53506527,974309.083931,0.0,55865.0,33.0,0.0,33.0,0.35,0.65,2644.0,2143.0,501.0,324.0,0.0,201.0,21.0,102.0,177.0,39.0,39.0,16.0,83.0,2201.0,186.0,2015.0,1755.0,1422.0,718.0,322.0,196.0,2051.0,201.0,116.0,364.0,0.8217,1226.0,1492.0,0,85916.73,2718.0,40.85466969330932,-73.93924892021249,1627
0.0,0.36,0.1,0.44,0.07,0.64,0.19,11532.1997917,6292489.54255,0.0,48271.0,169.0,0.0,169.0,0.53,0.47,2349.0,1514.0,835.0,391.0,4.0,164.0,80.0,143.0,444.0,31.0,132.0,30.0,251.0,1569.0,164.0,1405.0,1112.0,691.0,324.0,122.0,33.0,1402.0,425.0,164.0,376.0,0.8438,1005.0,1191.0,0,9947.798,2196.0,40.621179897966655,-74.09335332663316,1628
0.0827068,0.91,0.53,0.05,0.0,0.09,0.67,5389.33836772,1743468.12422,0.0,12194.0,266.0,22.0,244.0,0.07,0.93,3453.0,2098.0,1355.0,1258.0,85.0,768.0,305.0,100.0,97.0,16.0,40.0,9.0,32.0,1674.0,895.0,779.0,371.0,84.0,17.0,9.0,0.0,305.0,2394.0,10.0,1400.0,0.7408,1523.0,2056.0,4,56651.29,3579.0,40.692688814232405,-73.93992870101631,1629
0.2166378,0.82,0.48,0.05,0.0,0.18,0.6,6478.78690257,2582516.42037,0.0,12960.0,577.0,125.0,452.0,0.1,0.9,7073.0,4245.0,2828.0,2546.0,115.0,1552.0,619.0,260.0,282.0,36.0,83.0,58.0,105.0,3740.0,1807.0,1933.0,924.0,205.0,31.0,10.0,5.0,1338.0,4431.0,11.0,2850.0,0.7204,3069.0,4260.0,1,77399.3,7329.0,40.885863223225094,-73.8451998795228,1630
0.0851064,0.89,0.27,0.18,0.0,0.11,0.8,7510.86105666,3096846.37576,0.0,30802.0,188.0,16.0,172.0,0.17,0.83,2654.0,1815.0,839.0,695.0,15.0,365.0,200.0,115.0,144.0,0.0,65.0,19.0,60.0,1778.0,477.0,1301.0,742.0,318.0,117.0,35.0,0.0,304.0,2149.0,4.0,766.0,0.7729,1174.0,1519.0,1,25044.12,2693.0,40.88244477879822,-73.84264785265313,1631
0.1,0.91,0.23,0.26,0.01,0.09,0.78,12428.1834932,7465667.16111,0.0,57853.0,290.0,29.0,261.0,0.43,0.57,3571.0,2320.0,1251.0,710.0,10.0,350.0,196.0,154.0,541.0,69.0,205.0,94.0,173.0,2255.0,516.0,1739.0,1195.0,587.0,181.0,61.0,20.0,326.0,2924.0,22.0,1078.0,0.8659,1744.0,2014.0,5,14125.72,3758.0,40.88630532069869,-73.83463279497728,1632
0.0,0.05,0.2,0.3,0.0,0.95,0.02,5633.38906004,1706515.64432,0.0,52500.0,20.0,0.0,20.0,0.52,0.48,1926.0,1559.0,367.0,177.0,13.0,79.0,19.0,66.0,190.0,14.0,38.0,75.0,63.0,1548.0,313.0,1235.0,706.0,459.0,140.0,54.0,12.0,1865.0,39.0,3.0,332.0,0.8439,903.0,1070.0,0,31402.57,1973.0,40.89750615005405,-73.87338954179968,1633
0.0,0.03,0.18,0.2,0.0,0.97,0.01,5935.01707215,1681787.07417,0.0,45379.0,35.0,0.0,35.0,0.74,0.26,1947.0,1590.0,357.0,93.0,0.0,12.0,19.0,62.0,264.0,38.0,162.0,41.0,23.0,1457.0,260.0,1197.0,687.0,287.0,74.0,30.0,0.0,1925.0,18.0,9.0,333.0,0.9684,980.0,1012.0,0,30741.51,1992.0,40.89881813752968,-73.8689870148846,1634
0.1126761,0.22,0.02,0.81,0.13,0.78,0.03,6811.88829381,2610717.27172,9.0,128384.0,71.0,8.0,63.0,0.62,0.38,2421.0,1864.0,557.0,209.0,9.0,147.0,13.0,40.0,348.0,60.0,77.0,11.0,200.0,1891.0,41.0,1850.0,1757.0,1539.0,833.0,372.0,102.0,1881.0,67.0,322.0,424.0,1.1396,1282.0,1125.0,1,26120.94,2407.0,40.71435196869652,-74.0101203949839,1635
0.0,0.25,0.02,0.75,0.18,0.75,0.03,15933.64079,4924720.43172,0.0,107611.0,119.0,0.0,119.0,0.53,0.47,7626.0,6243.0,1383.0,644.0,40.0,366.0,63.0,175.0,739.0,114.0,127.0,77.0,421.0,6364.0,144.0,6220.0,5892.0,4804.0,2670.0,1210.0,290.0,5963.0,236.0,1426.0,1160.0,1.0257,4026.0,3925.0,4,41031.63,7951.0,40.71203735803121,-74.01607873175023,1636
